sale_id,licenses_bought,account_id,account_holder,company,trial_period,account_renewed,sale_date,intended_use,organization_size,budget,account_plan
437,72,C7739,Anthony Hall,Manning-Santiago,True,False,2020-07-21,Data Analysis,405,14720.0,pro
438,291,C5060,Ian King,Pope-Wright,True,False,2020-07-21,Data Management,544,15629.0,pro
439,317,C6709,Brian Green,"Baker, Alvarez and Pugh",True,False,2020-07-21,Data Analysis,501,16408.0,pro
440,120,C9497,Cynthia Hawkins,Grant-Williams,True,False,2020-07-22,Data Analysis,349,9438.0,pro
441,1,I5573,Joanna Robinson,Joanna Robinson,True,False,2020-07-23,Personal,1,79.99,individual
442,33,C3592,Charles Sampson,Reed-Hughes,True,False,2020-07-23,Data Analysis,105,5245.0,basic
443,44,C9356,Jacob Martinez,"Frazier, Lee and Hayes",True,False,2020-07-29,Tracking KPIs,100,8604.0,basic
444,315,C2635,Andrew Marquez,"Frank, Chang and Smith",True,False,2020-07-29,Data Analysis,427,18847.0,pro
445,1,I8696,Ashley Burns,Ashley Burns,True,False,2020-07-31,Personal,1,79.99,individual
446,325,C5917,Karen Larsen,Robles-Alvarado,True,False,2020-08-01,Data Analysis,1858,21658.0,pro
447,18,C7378,Joseph Bishop,Ellis-Rice,True,False,2020-08-03,Data Management,94,9861.0,basic
448,19,C2439,Laura Smith,"Miller, Young and Lewis",True,False,2020-08-04,Tracking KPIs,40,3155.0,basic
449,522,C6816,Rachel Chavez,"Salinas, Roy and Rojas",True,False,2020-08-04,Tracking KPIs,970,19219.0,advanced
450,145,C4591,John King,"Shannon, Murray and Castro",True,False,2020-08-04,Accounting,631,18684.0,pro
451,1,I2079,Elizabeth Sheppard,Elizabeth Sheppard,True,False,2020-08-05,Personal,1,79.99,individual
452,15,C8959,Lisa Richards,Morgan-Patton,True,False,2020-08-05,Tracking KPIs,48,2997.0,basic
453,55,C1511,Shane Baker,Smith-Mcdaniel,True,False,2020-08-06,Tracking KPIs,102,9996.0,pro
454,40,C1848,Jacqueline Miller,Ortega Ltd,True,False,2020-08-06,Tracking KPIs,88,9226.0,basic
455,46,C4879,Kathy Dawson,Sanders and Sons,True,False,2020-08-06,Data Analysis,87,8684.0,basic
456,470,C2166,Robert Ferguson,Johnson Ltd,True,False,2020-08-07,Data Analysis,1363,20929.0,pro
457,395,C3338,Pamela Bryant,Tran-Payne,True,False,2020-08-07,Data Analysis,545,17258.0,pro
458,17,C9853,Michael Santiago,Daniel and Sons,True,False,2020-08-07,Data Analysis,29,3578.0,basic
459,67,C4249,Gabriela Martin,Richards Inc,True,False,2020-08-08,Tracking KPIs,134,7783.0,pro
460,46,C4296,Derek Thompson,"Webb, Roberts and Garcia",True,False,2020-08-09,Data Analysis,75,5167.0,basic
461,16,C3510,James Montgomery,Hernandez-Frey,True,False,2020-08-10,Data Analysis,33,3769.0,basic
462,7,C1623,Jason Warren,Page-Barnes,True,False,2020-08-10,Tracking KPIs,20,2693.0,basic
463,248,C4672,Dale Zamora,"Manning, Waters and Whitaker",True,False,2020-08-12,Data Management,441,12831.0,pro
464,23,C6639,Tina Williams,Fisher and Sons,True,False,2020-08-12,Data Analysis,53,6954.0,basic
465,220,C4289,Michael Ball,"Powell, Walter and Williams",True,False,2020-08-12,Data Management,626,10348.0,pro
466,4,C1783,Jennifer Lindsey,Moore-Bell,True,False,2020-08-13,Accounting,36,2786.0,basic
467,22,C1234,Tyler Kirby,"Leonard, Krause and Johnson",True,False,2020-08-14,Data Analysis,54,7012.0,basic
468,23,C4663,Jason Olson,Richards LLC,True,False,2020-08-15,Tracking KPIs,96,9665.0,basic
469,45,C3628,Kelsey Scott,"Robinson, Burnett and Brewer",True,False,2020-08-15,Data Management,148,6668.0,basic
470,26,C1990,Terry Barrett,Estrada-Higgins,True,False,2020-08-18,Data Management,44,4539.0,basic
471,95,C2836,William White,"Robinson, Myers and Malone",True,False,2020-08-19,Data Analysis,149,8700.0,pro
472,27,C5816,Karl Fischer,Jackson PLC,True,False,2020-08-20,Accounting,133,6752.0,basic
473,62,C9122,Anne Riddle,"Gomez, Gill and Mcintosh",True,False,2020-08-21,Data Management,128,6020.0,pro
474,1,I3295,Eric Cooper,Eric Cooper,True,False,2020-08-22,Personal,1,79.99,individual
475,1,I2282,Jessica Morgan,Jessica Morgan,True,False,2020-08-23,Personal,1,79.99,individual
476,1,I7834,Thomas Gordon,Thomas Gordon,True,False,2020-08-24,Personal,1,79.99,individual
477,1,I4099,Debra Miller,Debra Miller,True,False,2020-08-27,Personal,1,79.99,individual
478,25,C8347,Anthony Baxter,"Wood, Burch and Fuentes",True,False,2020-08-30,Data Analysis,75,7849.0,basic
479,236,C9423,Randall Villegas,"Smith, Cisneros and Dalton",True,False,2020-08-31,Data Analysis,794,19355.0,pro
480,165,C1559,Michael Miranda,"Newman, Beard and Davis",True,False,2020-08-31,Data Management,446,10705.0,pro
481,1,I5744,Joseph Duncan,Joseph Duncan,True,False,2020-09-01,Personal,1,79.99,individual
482,769,C1936,Susan Romero,Tucker and Sons,True,False,2020-09-01,Data Analysis,1045,24063.0,advanced
483,115,C1661,Nicole Howard,Doyle Inc,True,False,2020-09-02,Accounting,626,9318.0,pro
484,175,C6105,Anthony Martin,Santana Group,True,False,2020-09-02,Tracking KPIs,370,15358.0,pro
485,51,C9062,Christopher Park,Patrick-Williams,True,False,2020-09-04,Tracking KPIs,147,4831.0,pro
486,53,C7828,Alicia Blankenship,"Brown, Snyder and Jackson",True,False,2020-09-05,Tracking KPIs,130,5314.0,pro
487,45,C8617,Joseph Hill,"Ramos, Hicks and Franklin",True,False,2020-09-06,Data Management,91,7284.0,basic
488,10,C7643,Daniel Rivera,"Bowen, Andrews and Miller",True,False,2020-09-06,Data Analysis,32,3048.0,basic
489,77,C3882,Sharon Patterson,Logan Group,True,False,2020-09-07,Data Management,141,6283.0,pro
490,9,C9703,Christopher Moore,Baker-Carlson,True,False,2020-09-08,Accounting,49,3073.0,basic
491,42,C2770,Dustin Rhodes,"Foster, Stephens and Flores",True,False,2020-09-08,Data Analysis,89,6315.0,basic
492,5,C7051,William Knight,Flores PLC,True,False,2020-09-09,Data Management,13,4589.0,basic
493,1,I2379,Jacqueline Taylor,Jacqueline Taylor,True,False,2020-09-09,Personal,1,79.99,individual
494,1,I6699,Stephanie Lopez,Stephanie Lopez,True,False,2020-09-10,Personal,1,79.99,individual
495,116,C8467,April Beltran,"Price, Clay and King",True,False,2020-09-11,Tracking KPIs,240,10437.0,pro
496,481,C6803,Jessica Hayes,Kennedy PLC,True,False,2020-09-12,Accounting,1987,23543.0,pro
497,15,C6407,Jessica Huff,"Brennan, Smith and Brooks",True,False,2020-09-13,Data Management,70,9887.0,basic
498,4,C4711,Jeffrey Moore,Mueller and Sons,True,False,2020-09-16,Accounting,30,1039.0,basic
499,76,C5084,Richard Ross,Fox-Ellison,True,False,2020-09-18,Data Management,323,17583.0,pro
500,310,C7128,Michael Gomez,Alvarez Inc,True,False,2020-09-19,Tracking KPIs,1165,24668.0,pro
501,13,C1067,Scott Hernandez,Shah-Oconnor,True,False,2020-09-19,Tracking KPIs,36,3056.0,basic
502,27,C6787,Tara Gillespie,"Moss, Gardner and Mendoza",True,False,2020-09-20,Accounting,174,18495.0,basic
503,51,C5739,Justin Neal,Lopez-Cox,True,False,2020-09-20,Tracking KPIs,129,9442.0,pro
504,219,C8894,Wendy Mitchell,Johnson-Mcknight,True,False,2020-09-23,Data Analysis,520,18174.0,pro
505,13,C2956,Steven Schroeder,Andrews Ltd,True,False,2020-09-24,Data Analysis,50,8400.0,basic
506,250,C8889,Steven Skinner,Powell-Harmon,True,False,2020-09-25,Data Analysis,555,14129.0,pro
507,25,C2888,Joseph Kramer,Lopez PLC,True,False,2020-09-25,Data Analysis,77,8858.0,basic
508,166,C6433,George Ortega,Johnson-Johnson,True,False,2020-09-28,Data Analysis,361,13174.0,pro
509,1,I6417,Chad Hobbs,Chad Hobbs,True,False,2020-09-28,Personal,1,79.99,individual
510,14,C2699,Andrew Williamson,Brown-Harvey,True,False,2020-10-01,Data Management,38,3835.0,basic
511,29,C6720,Gina Lloyd,Adams Group,True,False,2020-10-05,Tracking KPIs,124,4637.0,basic
512,376,C6280,Jake Wilkins,Kelly-Gould,True,False,2020-10-08,Tracking KPIs,1310,22778.0,pro
513,9,C1214,Krystal Miller,"Smith, Hopkins and Love",True,False,2020-10-08,Accounting,37,3191.0,basic
514,305,C2572,Ronnie Cook,"Lucas, Burns and Miller",True,False,2020-10-08,Data Analysis,510,9299.0,pro
515,3,C3709,Zachary Lee,"Evans, Brooks and Cardenas",True,False,2020-10-09,Data Management,6,3077.0,basic
516,195,C3480,Mackenzie Washington,Taylor-Thomas,True,False,2020-10-10,Data Analysis,511,9531.0,pro
517,15,C4362,Adam Johnson,West and Sons,True,False,2020-10-10,Data Analysis,33,2977.0,basic
518,1,I8648,Jeffrey Arnold,Jeffrey Arnold,True,False,2020-10-11,Personal,1,79.99,individual
519,1,I8280,Adrienne Soto,Adrienne Soto,True,False,2020-10-11,Personal,1,79.99,individual
520,53,C7066,Robert Rivera,Oneal and Sons,True,False,2020-10-12,Data Analysis,73,9786.0,pro
521,6,C2381,Barbara Curtis,Bauer Group,True,False,2020-10-12,Accounting,54,6566.0,basic
522,201,C9531,Cynthia Duran,Allen and Sons,True,False,2020-10-12,Tracking KPIs,385,17954.0,pro
523,222,C5997,Mark Crawford,Cook-Schneider,True,False,2020-10-12,Tracking KPIs,660,11929.0,pro
524,116,C8691,Dennis Stevens,Gonzales-Davis,True,False,2020-10-14,Data Analysis,624,14329.0,pro
525,1,I7695,Catherine Armstrong,Catherine Armstrong,True,False,2020-10-14,Personal,1,79.99,individual
526,64,C9567,Benjamin Walton,"Dean, Blevins and Johnson",True,False,2020-10-15,Data Analysis,114,9449.0,pro
527,166,C9490,Christopher Higgins,Gibson Ltd,True,False,2020-10-16,Tracking KPIs,642,17124.0,pro
528,5,C9570,Teresa Anthony,"Murphy, Brown and Schmidt",True,False,2020-10-18,Data Analysis,9,1141.0,basic
529,19,C6556,Michael Turner,Stein-Harrell,True,False,2020-10-18,Accounting,88,8345.0,basic
530,13,C9577,John Campbell,"Meadows, Crosby and Wolfe",True,False,2020-10-20,Tracking KPIs,40,2006.0,basic
531,1,I5733,Monica Bradley,Monica Bradley,True,False,2020-10-23,Personal,1,79.99,individual
532,9,C7799,Stacey Murphy,Robinson PLC,True,False,2020-10-24,Data Analysis,58,6653.0,basic
533,241,C6318,Maureen Harris,"May, Anderson and Mueller",True,False,2020-10-25,Tracking KPIs,440,17541.0,pro
534,57,C5263,Jamie Tucker,Chapman Inc,True,False,2020-10-25,Data Management,98,6188.0,pro
535,31,C9930,Edward Perez,Hall-Church,True,False,2020-10-25,Data Management,120,5128.0,basic
536,268,C3432,Jonathan Gilmore,Scott-Warner,True,False,2020-10-26,Tracking KPIs,833,19062.0,pro
537,181,C2447,John Garrett,Evans PLC,True,False,2020-10-26,Data Analysis,244,9007.0,pro
538,1,I5131,Keith Krause,Keith Krause,True,False,2020-10-26,Personal,1,79.99,individual
539,1,I8548,Mary Miller,Mary Miller,True,False,2020-10-27,Personal,1,79.99,individual
540,32,C5433,David Thomas,Underwood-Stevens,True,False,2020-10-29,Tracking KPIs,114,6835.0,basic
541,225,C5647,Pamela Carlson,White-Taylor,True,False,2020-10-29,Data Analysis,358,11857.0,pro
542,118,C3775,William Stanton,Davenport-Moore,True,False,2020-10-29,Tracking KPIs,319,19418.0,pro
543,16,C3262,Ashley Nelson,"Garrett, Sandoval and Malone",True,False,2020-10-31,Tracking KPIs,59,5438.0,basic
544,1,I1530,Karen Smith,Karen Smith,True,False,2020-11-01,Personal,1,79.99,individual
545,114,C6077,Melissa Paul,Pitts and Sons,True,False,2020-11-01,Data Analysis,155,15673.0,pro
546,41,C5016,John Browning,Miller and Sons,True,False,2020-11-01,Tracking KPIs,116,9677.0,basic
547,1,I3430,Gregg Adkins,Gregg Adkins,True,False,2020-11-01,Personal,1,79.99,individual
548,10,C5212,Olivia Brown,"Perez, Frey and Nunez",True,False,2020-11-01,Tracking KPIs,39,4396.0,basic
549,35,C3646,Ashley Foster,Benson-Hamilton,True,False,2020-11-01,Data Analysis,108,5370.0,basic
550,36,C6477,Barbara Hunter,Gibson-Mercer,True,False,2020-11-03,Data Management,76,7323.0,basic
551,89,C6549,Claire Rivera,Hester Group,True,False,2020-11-04,Data Analysis,536,15290.0,pro
552,469,C3065,Cameron Campbell,"Mendoza, Cervantes and Mccarthy",True,False,2020-11-06,Data Analysis,626,19553.0,pro
553,1,I8296,George Young,George Young,True,False,2020-11-06,Personal,1,79.99,individual
554,1,I7993,Stacy Haynes,Stacy Haynes,True,False,2020-11-06,Personal,1,79.99,individual
555,22,C1835,Ashley Orr,Wu-Ellis,True,False,2020-11-07,Tracking KPIs,45,1694.0,basic
556,232,C6923,Erica Martinez,Wood LLC,True,False,2020-11-08,Data Analysis,439,18375.0,pro
557,5,C9114,Taylor Bell,"Davis, Rojas and Rhodes",True,False,2020-11-09,Tracking KPIs,23,4504.0,basic
558,14,C2687,Lisa Marquez,"Martinez, Hancock and Yates",True,False,2020-11-09,Data Analysis,22,1915.0,basic
559,113,C1785,Joel Anderson,Mitchell-Hubbard,True,False,2020-11-10,Data Analysis,356,19965.0,pro
560,7,C9154,Robert Herring,Hahn LLC,True,False,2020-11-11,Tracking KPIs,14,2505.0,basic
561,62,C5395,Jeffrey Cooper,Dodson-Jordan,True,False,2020-11-11,Tracking KPIs,124,5573.0,pro
562,47,C2626,Bill Sanders,Brown-Riley,True,False,2020-11-12,Data Analysis,90,6582.0,basic
563,479,C5161,Amanda Pierce,"Wilcox, Parrish and Walker",True,False,2020-11-12,Accounting,1829,21358.0,pro
564,643,C6150,Denise Mcmahon,Rodriguez Inc,True,False,2020-11-13,Data Analysis,1878,20937.0,advanced
565,160,C3436,Veronica Robinson,"Skinner, Smith and Jones",True,False,2020-11-13,Data Management,284,9013.0,pro
566,141,C5791,Jamie Green,Roman-Villegas,True,False,2020-11-13,Data Management,706,19732.0,pro
567,346,C5105,Brianna Nolan,"George, Brown and King",True,False,2020-11-15,Data Analysis,599,9067.0,pro
568,4,C9909,Dawn Harrison,Carlson Group,True,False,2020-11-18,Data Analysis,16,4281.0,basic
569,19,C1747,Nancy Heath,"Rodgers, Herrera and Santiago",True,False,2020-11-18,Tracking KPIs,85,8233.0,basic
570,6,C4321,Erin Washington,"Perry, Reid and Powers",True,False,2020-11-18,Data Analysis,14,3029.0,basic
571,15,C3320,Rachael Hughes,Owens Group,True,False,2020-11-18,Tracking KPIs,57,6146.0,basic
572,49,C7254,Brandon Wagner,Scott and Sons,True,False,2020-11-18,Tracking KPIs,104,7030.0,basic
573,352,C8846,Christopher Taylor,Williams Group,True,False,2020-11-19,Data Management,1604,22603.0,pro
574,399,C6032,Shannon Garcia,Young-Davenport,True,False,2020-11-22,Data Analysis,743,9502.0,pro
575,5,C5333,Darlene Smith,Collins-Gutierrez,True,False,2020-11-23,Accounting,51,9075.0,basic
576,225,C8182,Isabella Reynolds,"Farley, Neal and Thompson",True,False,2020-11-23,Tracking KPIs,985,21392.0,pro
577,13,C6419,Lori Murphy,"Jones, Byrd and Beck",True,False,2020-11-23,Data Management,33,3367.0,basic
578,253,C3607,Monica Hester,Wright-Moore,True,False,2020-11-25,Tracking KPIs,937,19241.0,pro
579,285,C8561,Tonya Larsen,"Sanders, Adams and Lee",True,False,2020-11-25,Tracking KPIs,952,24804.0,pro
580,412,C8799,Shawn Morales,Garcia Inc,True,False,2020-11-25,Data Analysis,884,23724.0,pro
581,6,C5071,Jessica Hall,Christian-Mills,True,False,2020-11-25,Data Management,11,1834.0,basic
582,127,C8245,Erik Munoz,Cooke-Day,True,False,2020-11-26,Tracking KPIs,407,10033.0,pro
583,1,I5536,Andrew Martinez,Andrew Martinez,True,False,2020-11-27,Personal,1,79.99,individual
584,40,C9213,Amanda Tate,Smith Group,True,False,2020-11-28,Data Management,112,8962.0,basic
585,2,C4172,Nicholas Cruz,Murphy and Sons,True,False,2020-11-28,Accounting,7,4742.0,basic
586,289,C7784,Jon Smith,"Savage, Nguyen and Woods",True,False,2020-11-29,Data Analysis,639,14511.0,pro
587,144,C8367,Christopher Rodriguez,Walls-Garcia,True,False,2020-11-30,Data Management,664,16200.0,pro
588,1,I3784,Donna Miller,Donna Miller,True,False,2020-11-30,Personal,1,79.99,individual
589,194,C9356,Donald Whitney,Bailey Ltd,True,False,2020-11-30,Data Analysis,275,14120.0,pro
590,47,C1562,Christopher Dixon,"Baker, Morris and Davis",True,False,2020-12-01,Data Analysis,102,6182.0,basic
591,17,C4425,Allen Gonzalez,James Inc,True,False,2020-12-02,Tracking KPIs,47,4568.0,basic
592,353,C7740,Tammy Fox,Todd Inc,True,False,2020-12-02,Data Analysis,728,17480.0,pro
593,77,C3461,Holly Smith,"Moore, Colon and Tran",True,False,2020-12-03,Accounting,362,12300.0,pro
594,228,C4015,Steven Cole,"Anderson, Gonzalez and Terrell",True,False,2020-12-03,Data Analysis,384,18057.0,pro
595,186,C7367,Carolyn Garrison,Bass LLC,True,False,2020-12-03,Data Management,409,19858.0,pro
596,20,C3203,Michael Johnson,Walter Group,True,False,2020-12-03,Tracking KPIs,48,2525.0,basic
597,38,C8138,William Rivera,Taylor Group,True,False,2020-12-05,Tracking KPIs,93,8946.0,basic
598,114,C4933,Jacqueline Burns,Flores Ltd,True,False,2020-12-05,Accounting,726,10875.0,pro
599,565,C5189,Nicole Bennett,Morgan Ltd,True,False,2020-12-06,Data Analysis,1468,19775.0,advanced
600,638,C3221,Jesse Bailey,Mcgee-Austin,True,False,2020-12-06,Tracking KPIs,1509,20993.0,advanced
601,1,I6419,Stephanie Marshall,Stephanie Marshall,True,False,2020-12-07,Personal,1,79.99,individual
602,24,C5693,Brad Cabrera,Conley-Hunt,True,False,2020-12-08,Data Analysis,57,5613.0,basic
603,24,C9898,Shawn Williams,Turner PLC,True,False,2020-12-10,Data Analysis,77,7386.0,basic
604,732,C6353,Johnny Velez,"Duffy, Williams and Nguyen",True,False,2020-12-12,Data Analysis,1498,20120.0,advanced
605,162,C1654,Charles Moore,Jacobson-Sutton,True,False,2020-12-12,Tracking KPIs,303,14789.0,pro
606,123,C8152,Joseph Franklin,"Anderson, Davis and Burton",True,False,2020-12-13,Tracking KPIs,576,12009.0,pro
607,1,I3220,Victor Ramirez,Victor Ramirez,True,False,2020-12-14,Personal,1,79.99,individual
608,131,C9291,Scott Vega,"Wiley, Cowan and Finley",True,False,2020-12-16,Data Analysis,346,9887.0,pro
609,27,C1955,Todd Ware,"Villanueva, Walker and Tapia",True,False,2020-12-16,Accounting,95,6209.0,basic
610,6,C9675,Amber Rodriguez,"Mcknight, Houston and Allison",True,False,2020-12-16,Tracking KPIs,20,1198.0,basic
611,61,C1195,Traci Brewer,Goodman Inc,True,False,2020-12-17,Data Management,107,7849.0,pro
612,106,C4843,Lisa Williamson,Best-Jones,True,False,2020-12-19,Tracking KPIs,215,14831.0,pro
613,22,C6467,Jessica King,Snyder-Rojas,True,False,2020-12-20,Data Analysis,92,5745.0,basic
614,24,C7694,Katie Edwards,"Pollard, Lopez and Robinson",True,False,2020-12-20,Tracking KPIs,57,7292.0,basic
615,3,C7694,Candace Meyers,Lam Ltd,True,False,2020-12-21,Accounting,18,2032.0,basic
616,910,C6895,Stephanie Ali,Randolph-Baker,True,False,2020-12-22,Data Management,1645,21027.0,advanced
617,195,C2836,Michelle Moreno,Wiley-Lee,True,False,2020-12-22,Data Analysis,444,15224.0,pro
618,363,C9967,Cathy Brown,Smith Group,True,False,2020-12-22,Data Analysis,936,20813.0,pro
619,55,C1324,Jose Baker,Lee Group,True,False,2020-12-23,Data Analysis,76,5683.0,pro
620,1,I3314,Emily Daniel,Emily Daniel,True,False,2020-12-23,Personal,1,79.99,individual
621,94,C2804,Kayla Mitchell,"Kramer, Davis and Little",True,False,2020-12-25,Data Management,493,13391.0,pro
622,1,I7944,Tracy Kane,Tracy Kane,True,False,2020-12-25,Personal,1,79.99,individual
623,321,C8625,Jeffrey Schmidt,Bullock Inc,True,False,2020-12-26,Data Analysis,1262,23694.0,pro
624,77,C3363,Matthew Barton,Hernandez-Fuller,True,False,2020-12-26,Data Management,150,9526.0,pro
625,118,C1774,Eric Evans,Castro LLC,True,False,2020-12-27,Data Management,421,11116.0,pro
626,1,I7094,Paul Booker,Paul Booker,True,False,2020-12-27,Personal,1,79.99,individual
627,190,C9378,Rachel Mcgrath,Newman Inc,True,False,2020-12-28,Data Management,498,17069.0,pro
628,165,C3634,Patrick Perez,"Wilkins, Perry and Hall",True,False,2020-12-28,Data Analysis,400,17765.0,pro
629,123,C7542,Joshua Ramirez,Miller-Hardy,True,False,2020-12-28,Tracking KPIs,420,12973.0,pro
630,33,C5471,Megan Holloway,Robertson Ltd,True,False,2020-12-30,Tracking KPIs,65,7596.0,basic
631,71,C3927,Scott Dixon,Marshall and Sons,True,False,2020-12-30,Data Analysis,142,6842.0,pro
632,10,C9061,Keith Anderson,Stephens and Sons,True,False,2020-12-31,Tracking KPIs,34,3586.0,basic
633,31,C9308,Hannah Garcia,Leonard LLC,False,True,2021-01-01,Tracking KPIs,99,4986.0,basic
634,32,C9308,Hannah Garcia,Leonard LLC,False,True,2021-01-01,Tracking KPIs,122,5182.0,basic
635,18,C8844,Amanda Kelly,"Zimmerman, Hall and Scott",False,True,2021-01-01,Tracking KPIs,70,4186.0,basic
636,13,C9308,Hannah Garcia,Leonard LLC,False,True,2021-01-01,Tracking KPIs,61,4834.0,basic
637,1,C5474,James Hall,Cobb-Parker,False,True,2021-01-01,Tracking KPIs,6,2395.0,basic
638,26,C8844,Amanda Kelly,"Zimmerman, Hall and Scott",False,True,2021-01-01,Tracking KPIs,52,4280.0,basic
639,23,C8844,Amanda Kelly,"Zimmerman, Hall and Scott",False,True,2021-01-01,Tracking KPIs,54,4117.0,basic
640,23,C1462,Audrey Robinson,Porter LLC,True,False,2021-01-02,Data Analysis,38,3330.0,basic
641,36,C3810,George Garcia,"Bush, Everett and Buckley",True,False,2021-01-03,Data Management,83,6050.0,basic
642,454,C2483,Steven Chavez,"Anderson, Finley and Flores",True,False,2021-01-03,Data Analysis,1707,18212.0,pro
643,27,C7724,Ashley Collins,Allen-Thomas,True,False,2021-01-03,Tracking KPIs,101,4500.0,basic
